Date	2 yr	5 yr
01/09/06	4.36	4.32
01/10/06	4.41	4.36
01/11/06	4.44	4.39
01/12/06	4.39	4.35
01/13/06	4.34	4.28
01/17/06	4.33	4.27
01/18/06	4.33	4.28
01/19/06	4.37	4.31
01/20/06	4.37	4.31
01/23/06	4.35	4.3
01/24/06	4.37	4.32
01/25/06	4.46	4.41
01/26/06	4.49	4.44
01/27/06	4.51	4.45
01/30/06	4.52	4.46
01/31/06	4.54	4.47
02/01/06	4.59	4.51
02/02/06	4.59	4.51
02/03/06	4.59	4.5
02/06/06	4.62	4.51
02/07/06	4.61	4.52
02/08/06	4.64	4.55
02/09/06	4.66	4.55
02/10/06	4.69	4.59
02/13/06	4.68	4.58
02/14/06	4.69	4.61
02/15/06	4.71	4.6
02/16/06	4.69	4.59
02/17/06	4.66	4.55
02/21/06	4.71	4.59
02/22/06	4.68	4.57
02/23/06	4.72	4.63
02/24/06	4.74	4.64
02/27/06	4.74	4.66
02/28/06	4.69	4.61
03/01/06	4.71	4.63
03/02/06	4.72	4.68
03/03/06	4.76	4.71
03/06/06	4.77	4.76
03/07/06	4.77	4.76
03/08/06	4.72	4.75
03/09/06	4.72	4.75
03/10/06	4.74	4.77
03/13/06	4.74	4.78
03/14/06	4.66	4.68
03/15/06	4.69	4.69
03/16/06	4.62	4.6
03/17/06	4.65	4.62
03/20/06	4.65	4.61
03/21/06	4.72	4.68
03/22/06	4.74	4.69
03/23/06	4.77	4.73
03/24/06	4.72	4.66
03/27/06	4.72	4.69
03/28/06	4.81	4.79
03/29/06	4.82	4.79
03/30/06	4.84	4.83
03/31/06	4.82	4.82
04/03/06	4.86	4.85
04/04/06	4.84	4.82
04/05/06	4.81	4.79
04/06/06	4.84	4.84
04/07/06	4.89	4.89
04/10/06	4.89	4.89
04/11/06	4.88	4.86
04/12/06	4.91	4.91
04/13/06	4.96	4.97
04/17/06	4.91	4.93
04/18/06	4.84	4.87
04/19/06	4.86	4.91
04/20/06	4.89	4.92
04/21/06	4.9	4.92
04/24/06	4.89	4.9
04/25/06	4.95	4.98
04/26/06	4.99	5.02
04/27/06	4.91	4.95
04/28/06	4.87	4.92
05/01/06	4.94	4.99
05/02/06	4.92	4.98
05/03/06	4.94	5.01
05/04/06	4.97	5.03
05/05/06	4.94	4.99
05/08/06	4.97	5.01
05/09/06	4.97	5.01
05/10/06	5.01	5.03
05/11/06	4.99	5.04
05/12/06	5.01	5.08
05/15/06	4.99	5.04
05/16/06	4.96	4.99
05/17/06	4.97	5.03
05/18/06	4.94	4.96
05/19/06	4.96	4.96
05/22/06	4.94	4.94
05/23/06	4.97	4.98
05/24/06	4.94	4.93
05/25/06	4.98	4.97
05/26/06	4.96	4.95
05/30/06	4.99	4.99
05/31/06	5.04	5.04
06/01/06	5.04	5.03
06/02/06	4.92	4.9
06/05/06	4.99	4.95
06/06/06	4.99	4.95
06/07/06	5.02	4.97
06/08/06	5.01	4.95
06/09/06	5.01	4.95
06/12/06	5.02	4.95
06/13/06	5.02	4.93
06/14/06	5.11	5.03
06/15/06	5.14	5.08
06/16/06	5.16	5.1
06/19/06	5.19	5.12
06/20/06	5.19	5.13
06/21/06	5.2	5.14
06/22/06	5.23	5.18
06/23/06	5.27	5.21
06/26/06	5.27	5.22
06/27/06	5.24	5.19
06/28/06	5.29	5.23
06/29/06	5.21	5.17
06/30/06	5.16	5.1
07/03/06	5.17	5.11
07/05/06	5.24	5.19
07/06/06	5.22	5.15
07/07/06	5.17	5.1
07/10/06	5.17	5.1
07/11/06	5.17	5.07
07/12/06	5.17	5.08
07/13/06	5.12	5.04
07/14/06	5.08	5.02
07/17/06	5.12	5.04
07/18/06	5.19	5.1
07/19/06	5.12	5.02
07/20/06	5.06	4.98
07/21/06	5.08	4.99
07/24/06	5.1	4.99
07/25/06	5.11	5.02
07/26/06	5.06	4.99
07/27/06	5.07	4.98
07/28/06	4.98	4.92
07/31/06	4.97	4.91
08/01/06	4.97	4.9
08/02/06	4.97	4.88
08/03/06	4.98	4.9
08/04/06	4.91	4.84
08/07/06	4.96	4.86
08/08/06	4.91	4.85
08/09/06	4.91	4.86
08/10/06	4.93	4.86
08/11/06	4.96	4.91
08/14/06	5.01	4.95
08/15/06	4.94	4.88
08/16/06	4.87	4.81
08/17/06	4.89	4.82
08/18/06	4.87	4.78
08/21/06	4.85	4.77
08/22/06	4.87	4.77
08/23/06	4.87	4.77
08/24/06	4.88	4.78
08/25/06	4.86	4.76
08/28/06	4.88	4.77
08/29/06	4.87	4.77
08/30/06	4.83	4.72
08/31/06	4.79	4.7
09/01/06	4.77	4.68
09/05/06	4.8	4.73
09/06/06	4.82	4.75
09/07/06	4.82	4.74
09/08/06	4.8	4.71
09/11/06	4.83	4.74
09/12/06	4.82	4.71
09/13/06	4.8	4.7
09/14/06	4.83	4.74
09/15/06	4.87	4.76
09/18/06	4.88	4.77
09/19/06	4.79	4.69
09/20/06	4.81	4.7
09/21/06	4.71	4.6
09/22/06	4.67	4.55
09/25/06	4.63	4.51
09/26/06	4.68	4.55
09/27/06	4.66	4.56
09/28/06	4.68	4.57
09/29/06	4.71	4.59
10/02/06	4.66	4.56
10/03/06	4.67	4.56
10/04/06	4.6	4.5
10/05/06	4.65	4.55
10/06/06	4.74	4.64
10/10/06	4.82	4.71
10/11/06	4.85	4.75
10/12/06	4.85	4.74
10/13/06	4.87	4.77
10/16/06	4.85	4.76
10/17/06	4.83	4.73
10/18/06	4.85	4.74
10/19/06	4.85	4.75
10/20/06	4.87	4.76
10/23/06	4.9	4.8
10/24/06	4.91	4.81
10/25/06	4.88	4.75
10/26/06	4.81	4.69
10/27/06	4.76	4.64
10/30/06	4.78	4.64
10/31/06	4.71	4.57
11/01/06	4.66	4.52
11/02/06	4.67	4.55
11/03/06	4.82	4.7
11/06/06	4.82	4.69
11/07/06	4.77	4.63
11/08/06	4.75	4.61
11/09/06	4.75	4.6
11/10/06	4.73	4.57
11/13/06	4.76	4.6
11/14/06	4.74	4.57
11/15/06	4.8	4.62
11/16/06	4.85	4.67
11/17/06	4.76	4.6
11/20/06	4.76	4.6
11/21/06	4.75	4.58
11/22/06	4.74	4.57
11/24/06	4.73	4.55
11/27/06	4.71	4.54
11/28/06	4.67	4.5
11/29/06	4.69	4.51
11/30/06	4.62	4.45
12/01/06	4.52	4.39
12/04/06	4.52	4.39
12/05/06	4.52	4.39
12/06/06	4.59	4.44
12/07/06	4.58	4.45
12/08/06	4.68	4.53
12/11/06	4.67	4.5
12/12/06	4.61	4.45
12/13/06	4.7	4.54
12/14/06	4.73	4.58
12/15/06	4.73	4.57
12/18/06	4.71	4.57
12/19/06	4.71	4.57
12/20/06	4.71	4.57
12/21/06	4.66	4.52
12/22/06	4.71	4.59
12/26/06	4.71	4.58
12/27/06	4.77	4.64
12/28/06	4.82	4.69
12/29/06	4.82	4.7
01/02/07	4.8	4.68
01/03/07	4.76	4.66
01/04/07	4.71	4.61
01/05/07	4.76	4.65
01/08/07	4.78	4.66
01/09/07	4.79	4.65
01/10/07	4.81	4.68
01/11/07	4.86	4.73
01/12/07	4.88	4.76
01/16/07	4.86	4.74
01/17/07	4.91	4.78
01/18/07	4.89	4.75
01/19/07	4.93	4.78
01/22/07	4.91	4.77
01/23/07	4.94	4.81
01/24/07	4.93	4.81
01/25/07	4.98	4.85
01/26/07	4.99	4.87
01/29/07	4.99	4.89
01/30/07	4.98	4.86
01/31/07	4.94	4.82
02/01/07	4.96	4.84
02/02/07	4.94	4.82
02/05/07	4.92	4.8
02/06/07	4.9	4.76
02/07/07	4.87	4.74
02/08/07	4.87	4.73
02/09/07	4.92	4.78
02/12/07	4.94	4.8
02/13/07	4.95	4.81
02/14/07	4.87	4.72
02/15/07	4.83	4.68
02/16/07	4.83	4.68
02/20/07	4.81	4.67
02/21/07	4.82	4.68
02/22/07	4.87	4.72
02/23/07	4.82	4.67
02/26/07	4.77	4.62
02/27/07	4.59	4.46
02/28/07	4.65	4.52
03/01/07	4.63	4.5
03/02/07	4.56	4.46
03/05/07	4.53	4.45
03/06/07	4.58	4.48
03/07/07	4.54	4.45
03/08/07	4.56	4.45
03/09/07	4.66	4.55
03/12/07	4.62	4.5
03/13/07	4.52	4.41
03/14/07	4.54	4.44
03/15/07	4.57	4.46
03/16/07	4.58	4.47
03/19/07	4.61	4.5
03/20/07	4.6	4.47
03/21/07	4.51	4.43
03/22/07	4.58	4.49
03/23/07	4.6	4.52
03/26/07	4.56	4.48
03/27/07	4.58	4.5
03/28/07	4.53	4.5
03/29/07	4.58	4.53
03/30/07	4.58	4.54
04/02/07	4.6	4.54
04/03/07	4.63	4.56
04/04/07	4.61	4.55
04/05/07	4.63	4.57
04/06/07	4.75	4.67
04/09/07	4.73	4.66
04/10/07	4.71	4.63
04/11/07	4.73	4.66
04/12/07	4.73	4.66
04/13/07	4.76	4.68
04/16/07	4.74	4.67
04/17/07	4.68	4.61
04/18/07	4.64	4.56
04/19/07	4.64	4.57
04/20/07	4.64	4.57
04/23/07	4.62	4.55
04/24/07	4.58	4.51
04/25/07	4.63	4.55
04/26/07	4.67	4.59
04/27/07	4.67	4.59
04/30/07	4.6	4.51
05/01/07	4.63	4.54
05/02/07	4.65	4.55
05/03/07	4.71	4.59
05/04/07	4.68	4.55
05/07/07	4.68	4.55
05/08/07	4.68	4.54
05/09/07	4.73	4.58
05/10/07	4.7	4.56
05/11/07	4.71	4.58
05/14/07	4.73	4.61
05/15/07	4.75	4.63
05/16/07	4.73	4.62
05/17/07	4.78	4.68
05/18/07	4.82	4.74
05/21/07	4.81	4.71
05/22/07	4.83	4.76
05/23/07	4.85	4.79
05/24/07	4.85	4.79
05/25/07	4.85	4.8
05/29/07	4.88	4.82
05/30/07	4.89	4.83
05/31/07	4.92	4.86
06/01/07	4.97	4.92
06/04/07	4.97	4.91
06/05/07	4.99	4.96
06/06/07	4.97	4.94
06/07/07	5.03	5.05
06/08/07	5.01	5.06
06/11/07	5.01	5.07
06/12/07	5.08	5.18
06/13/07	5.08	5.13
06/14/07	5.1	5.16
06/15/07	5.05	5.1
06/18/07	5.01	5.07
06/19/07	4.94	5
06/20/07	4.97	5.05
06/21/07	4.98	5.06
06/22/07	4.92	5.02
06/25/07	4.87	4.97
06/26/07	4.9	4.99
06/27/07	4.91	4.97
06/28/07	4.96	5.02
06/29/07	4.87	4.92
07/02/07	4.86	4.9
07/03/07	4.89	4.95
07/05/07	4.99	5.05
07/06/07	4.99	5.1
07/09/07	4.97	5.07
07/10/07	4.85	4.93
07/11/07	4.89	4.98
07/12/07	4.94	5.03
07/13/07	4.94	5.01
07/16/07	4.89	4.95
07/17/07	4.91	4.98
07/18/07	4.84	4.91
07/19/07	4.87	4.94
07/20/07	4.79	4.85
07/23/07	4.8	4.86
07/24/07	4.77	4.82
07/25/07	4.74	4.8
07/26/07	4.56	4.61
07/27/07	4.56	4.6
07/30/07	4.59	4.64
07/31/07	4.56	4.6
08/01/07	4.56	4.6
08/02/07	4.59	4.62
08/03/07	4.46	4.52
08/06/07	4.46	4.52
08/07/07	4.56	4.6
08/08/07	4.64	4.69
08/09/07	4.49	4.58
08/10/07	4.47	4.59
08/13/07	4.46	4.57
08/14/07	4.39	4.51
08/15/07	4.27	4.41
08/16/07	4.08	4.26
08/17/07	4.18	4.35
08/20/07	4.11	4.32
08/21/07	4.05	4.27
08/22/07	4.15	4.34
08/23/07	4.2	4.36
08/24/07	4.3	4.42
08/27/07	4.28	4.39
08/28/07	4.13	4.25
08/29/07	4.14	4.31
08/30/07	4.08	4.21
08/31/07	4.15	4.25
09/04/07	4.13	4.26
09/05/07	4.03	4.16
09/06/07	4.08	4.2
09/07/07	3.9	4.03
09/10/07	3.87	4
09/11/07	3.95	4.07
09/12/07	3.95	4.11
09/13/07	4.08	4.22
09/14/07	4.05	4.18
09/17/07	4.08	4.21
09/18/07	4	4.19
09/19/07	4	4.2
09/20/07	4.1	4.35
09/21/07	4.06	4.31
09/24/07	4.05	4.31
09/25/07	4	4.26
09/26/07	3.97	4.27
09/27/07	3.95	4.22
09/28/07	3.97	4.23
10/01/07	4.02	4.24
10/02/07	3.98	4.2
10/03/07	4.02	4.24
10/04/07	4	4.22
10/05/07	4.08	4.33
10/09/07	4.15	4.38
10/10/07	4.15	4.37
10/11/07	4.13	4.36
10/12/07	4.23	4.42
10/15/07	4.22	4.4
10/16/07	4.12	4.34
10/17/07	4	4.22
10/18/07	3.93	4.17
10/19/07	3.8	4.03
10/22/07	3.85	4.08
10/23/07	3.81	4.06
10/24/07	3.74	3.99
10/25/07	3.74	4.01
10/26/07	3.77	4.04
10/29/07	3.79	4.04
10/30/07	3.82	4.06
10/31/07	3.94	4.16
11/01/07	3.77	4.02
11/02/07	3.66	3.93
11/05/07	3.69	3.96
11/06/07	3.7	3.99
11/07/07	3.61	3.92
11/08/07	3.47	3.81
11/09/07	3.42	3.77
11/13/07	3.54	3.84
11/14/07	3.57	3.86
11/15/07	3.35	3.71
11/16/07	3.33	3.68
11/19/07	3.18	3.57
11/20/07	3.14	3.52
11/21/07	2.99	3.4
11/23/07	3.07	3.42
11/26/07	2.92	3.23
11/27/07	3.05	3.38
11/28/07	3.17	3.5
11/29/07	3.06	3.42
11/30/07	3.04	3.41
12/03/07	2.9	3.28
12/04/07	2.9	3.28
12/05/07	2.9	3.28
12/06/07	3.03	3.39
12/07/07	3.12	3.51
12/10/07	3.17	3.54
12/11/07	2.94	3.32
12/12/07	3.07	3.41
12/13/07	3.21	3.54
12/14/07	3.31	3.63
12/17/07	3.24	3.57
12/18/07	3.19	3.53
12/19/07	3.12	3.46
12/20/07	3.09	3.45
12/21/07	3.19	3.58
12/24/07	3.24	3.65
12/26/07	3.31	3.72
12/27/07	3.24	3.64
12/28/07	3.12	3.52
12/31/07	3.05	3.45
01/02/08	2.88	3.28
01/03/08	2.83	3.26
01/04/08	2.74	3.18
01/07/08	2.76	3.16
01/08/08	2.76	3.16
01/09/08	2.69	3.1
01/10/08	2.71	3.16
01/11/08	2.59	3.06
01/14/08	2.58	3.08
01/15/08	2.53	3
01/16/08	2.51	3
01/17/08	2.44	2.9
01/18/08	2.36	2.86
01/22/08	2.08	2.64
01/23/08	2.09	2.64
01/24/08	2.25	2.85
01/25/08	2.23	2.81
01/28/08	2.2	2.8
01/29/08	2.29	2.87
01/30/08	2.3	2.96
01/31/08	2.17	2.82
02/01/08	2.09	2.75
02/04/08	2.08	2.78
02/05/08	1.93	2.66
02/06/08	1.96	2.67
02/07/08	1.99	2.79
02/08/08	1.93	2.69
02/11/08	1.93	2.67
02/12/08	1.94	2.71
02/13/08	1.91	2.71
02/14/08	1.93	2.81
02/15/08	1.91	2.76
02/19/08	2.06	2.93
02/20/08	2.14	3.02
02/21/08	1.98	2.8
02/22/08	1.98	2.81
02/25/08	2.13	2.98
02/26/08	2.04	2.92
02/27/08	2.01	2.89
02/28/08	1.87	2.73
02/29/08	1.65	2.5
03/03/08	1.61	2.48
03/04/08	1.65	2.53
03/05/08	1.66	2.59
03/06/08	1.53	2.5
03/07/08	1.53	2.45
03/10/08	1.47	2.37
03/11/08	1.74	2.61
03/12/08	1.63	2.49
03/13/08	1.63	2.53
03/14/08	1.47	2.37
03/17/08	1.35	2.23
03/18/08	1.58	2.42
03/19/08	1.54	2.36
03/20/08	1.59	2.36
03/24/08	1.84	2.64
03/25/08	1.79	2.61
03/26/08	1.71	2.55
03/27/08	1.73	2.61
03/28/08	1.67	2.51
03/31/08	1.62	2.46
04/01/08	1.8	2.65
04/02/08	1.88	2.72
04/03/08	1.91	2.75
04/04/08	1.83	2.63
04/07/08	1.95	2.75
04/08/08	1.87	2.72
04/09/08	1.77	2.59
04/10/08	1.84	2.66
04/11/08	1.76	2.57
04/14/08	1.78	2.6
04/15/08	1.84	2.68
04/16/08	1.98	2.82
04/17/08	2.13	2.9
04/18/08	2.19	2.95
04/21/08	2.2	2.95
04/22/08	2.24	2.96
04/23/08	2.22	2.98
04/24/08	2.41	3.15
04/25/08	2.44	3.2
04/28/08	2.36	3.14
04/29/08	2.35	3.11
04/30/08	2.29	3.03
05/01/08	2.37	3.06
05/02/08	2.47	3.18
05/05/08	2.42	3.14
05/06/08	2.38	3.15
05/07/08	2.31	3.09
05/08/08	2.25	2.99
05/09/08	2.25	2.98
05/12/08	2.3	3
05/13/08	2.47	3.17
05/14/08	2.53	3.22
05/15/08	2.45	3.1
05/16/08	2.47	3.12
05/19/08	2.42	3.09
05/20/08	2.34	3.02
05/21/08	2.41	3.09
05/22/08	2.56	3.24
05/23/08	2.46	3.15
05/27/08	2.55	3.25
05/28/08	2.62	3.36
05/29/08	2.67	3.41
05/30/08	2.66	3.41
06/02/08	2.51	3.28
06/03/08	2.45	3.21
06/04/08	2.47	3.26
06/05/08	2.52	3.34
06/06/08	2.4	3.2
06/09/08	2.73	3.41
06/10/08	2.91	3.54
06/11/08	2.83	3.49
06/12/08	3.03	3.68
06/13/08	3.05	3.73
06/16/08	3.02	3.73
06/17/08	2.94	3.66
06/18/08	2.89	3.57
06/19/08	2.99	3.67
06/20/08	2.88	3.57
06/23/08	2.98	3.65
06/24/08	2.87	3.52
06/25/08	2.82	3.54
06/26/08	2.68	3.44
06/27/08	2.65	3.36
06/30/08	2.63	3.34
07/01/08	2.63	3.33
07/02/08	2.6	3.31
07/03/08	2.54	3.28
07/07/08	2.47	3.23
07/08/08	2.47	3.19
07/09/08	2.41	3.11
07/10/08	2.44	3.1
07/11/08	2.59	3.27
07/14/08	2.47	3.2
07/15/08	2.39	3.12
07/16/08	2.44	3.2
07/17/08	2.58	3.35
07/18/08	2.66	3.42
07/21/08	2.66	3.41
07/22/08	2.74	3.48
07/23/08	2.81	3.51
07/24/08	2.61	3.37
07/25/08	2.7	3.45
07/28/08	2.59	3.34
07/29/08	2.65	3.39
07/30/08	2.64	3.36
07/31/08	2.52	3.25
08/01/08	2.51	3.23
08/04/08	2.53	3.23
08/05/08	2.54	3.28
08/06/08	2.56	3.3
08/07/08	2.43	3.16
08/08/08	2.51	3.21
08/11/08	2.56	3.27
08/12/08	2.45	3.16
08/13/08	2.5	3.21
08/14/08	2.45	3.15
08/15/08	2.4	3.11
08/18/08	2.35	3.07
08/19/08	2.32	3.07
08/20/08	2.25	3
08/21/08	2.33	3.08
08/22/08	2.42	3.14
08/25/08	2.33	3.04
08/26/08	2.35	3.06
08/27/08	2.31	3.02
08/28/08	2.37	3.09
08/29/08	2.36	3.1
09/02/08	2.26	3
09/03/08	2.26	2.95
09/04/08	2.2	2.87
09/05/08	2.23	2.91
09/08/08	2.3	2.96
09/09/08	2.23	2.9
09/10/08	2.22	2.91
09/11/08	2.18	2.87
09/12/08	2.23	2.97
09/15/08	1.78	2.59
09/16/08	1.89	2.64
09/17/08	1.64	2.52
09/18/08	1.78	2.67
09/19/08	2.16	3.01
09/22/08	2.13	3.04
09/23/08	2.11	3.03
09/24/08	2.03	2.91
09/25/08	2.16	3.09
09/26/08	2.11	3.05
09/29/08	1.7	2.7
09/30/08	2	2.98
10/01/08	1.82	2.87
10/02/08	1.62	2.68
10/03/08	1.6	2.64
10/06/08	1.43	2.45
10/07/08	1.47	2.45
10/08/08	1.65	2.7
10/09/08	1.65	2.79
10/10/08	1.62	2.77
10/14/08	1.82	3.01
10/15/08	1.64	2.9
10/16/08	1.61	2.84
10/17/08	1.64	2.83
10/20/08	1.71	2.82
10/21/08	1.58	2.63
10/22/08	1.53	2.56
10/23/08	1.54	2.57
10/24/08	1.57	2.64
10/27/08	1.59	2.67
10/28/08	1.65	2.75
10/29/08	1.58	2.77
10/30/08	1.59	2.84
10/31/08	1.56	2.8
11/03/08	1.45	2.71
11/04/08	1.39	2.56
11/05/08	1.36	2.5
11/06/08	1.28	2.46
11/07/08	1.33	2.56
11/10/08	1.27	2.51
11/12/08	1.19	2.37
11/13/08	1.24	2.43
11/14/08	1.22	2.33
11/17/08	1.22	2.32
11/18/08	1.15	2.22
11/19/08	1.09	2.08
11/20/08	1	1.94
11/21/08	1.09	2.02
11/24/08	1.31	2.24
11/25/08	1.15	2.06
11/26/08	1.09	2.01
11/28/08	1	1.93
12/01/08	0.9	1.71
12/02/08	0.9	1.65
12/03/08	0.87	1.6
12/04/08	0.82	1.51
12/05/08	0.93	1.67
12/08/08	0.97	1.76
12/09/08	0.84	1.61
12/10/08	0.86	1.62
12/11/08	0.79	1.55
12/12/08	0.78	1.55
12/15/08	0.75	1.5
12/16/08	0.65	1.34
12/17/08	0.73	1.35
12/18/08	0.68	1.26
12/19/08	0.74	1.35
12/22/08	0.87	1.4
12/23/08	0.9	1.53
12/24/08	0.9	1.54
12/26/08	0.89	1.51
12/29/08	0.78	1.45
12/30/08	0.75	1.47
12/31/08	0.76	1.55
01/02/09	0.88	1.72
01/05/09	0.78	1.67
01/06/09	0.8	1.68
01/07/09	0.82	1.66
01/08/09	0.83	1.6
01/09/09	0.75	1.51
01/12/09	0.74	1.45
01/13/09	0.76	1.44
01/14/09	0.73	1.36
01/15/09	0.73	1.36
01/16/09	0.73	1.47
01/20/09	0.73	1.48
01/21/09	0.78	1.6
01/22/09	0.75	1.61
01/23/09	0.83	1.64
01/26/09	0.85	1.67
01/27/09	0.87	1.59
01/28/09	0.89	1.7
01/29/09	0.95	1.87
01/30/09	0.94	1.85
02/02/09	0.89	1.75
02/03/09	0.96	1.88
02/04/09	0.98	1.91
02/05/09	0.98	1.89
02/06/09	0.99	1.97
02/09/09	1.05	1.99
02/10/09	0.92	1.79
02/11/09	0.93	1.76
02/12/09	0.89	1.73
02/13/09	0.97	1.88
02/17/09	0.87	1.65
02/18/09	0.97	1.81
02/19/09	1.01	1.89
02/20/09	0.96	1.81
02/23/09	0.96	1.84
02/24/09	1.03	1.89
02/25/09	1.09	2.06
02/26/09	1.08	2.07
02/27/09	1	1.99
03/02/09	0.89	1.86
03/03/09	0.91	1.87
03/04/09	0.97	1.97
03/05/09	0.9	1.82
03/06/09	0.91	1.83
03/09/09	0.96	1.9
03/10/09	1.01	1.99
03/11/09	1.03	1.96
03/12/09	1.03	1.92
03/13/09	0.98	1.87
03/16/09	1	1.91
03/17/09	1.05	2
03/18/09	0.82	1.54
03/19/09	0.87	1.64
03/20/09	0.89	1.66
03/23/09	0.93	1.69
03/24/09	0.93	1.7
03/25/09	0.96	1.84
03/26/09	0.9	1.8
03/27/09	0.9	1.79
03/30/09	0.84	1.72
03/31/09	0.81	1.67
04/01/09	0.83	1.65
04/02/09	0.88	1.74
04/03/09	0.96	1.87
04/06/09	0.94	1.9
04/07/09	0.91	1.87
04/08/09	0.93	1.83
04/09/09	0.96	1.9
04/13/09	0.89	1.81
04/14/09	0.86	1.71
04/15/09	0.86	1.71
04/16/09	0.91	1.79
04/17/09	0.99	1.91
04/20/09	0.93	1.82
04/21/09	0.96	1.87
04/22/09	1	1.92
04/23/09	0.97	1.89
04/24/09	0.99	1.96
04/27/09	0.9	1.87
04/28/09	0.95	1.97
04/29/09	0.94	2.01
04/30/09	0.91	2.02
05/01/09	0.92	2.03
05/04/09	0.94	2.03
05/05/09	0.98	2.05
05/06/09	0.96	2.06
05/07/09	1	2.15
05/08/09	1	2.15
05/11/09	0.92	2.04
05/12/09	0.9	2.02
05/13/09	0.89	1.98
05/14/09	0.87	1.98
05/15/09	0.88	2.01
05/18/09	0.93	2.09
05/19/09	0.91	2.12
05/20/09	0.87	2.05
05/21/09	0.89	2.16
05/22/09	0.92	2.23
05/26/09	0.96	2.3
05/27/09	0.96	2.43
05/28/09	0.97	2.46
05/29/09	0.92	2.34
06/01/09	0.97	2.55
06/02/09	0.96	2.52
06/03/09	0.91	2.43
06/04/09	0.96	2.56
06/05/09	1.32	2.85
06/08/09	1.42	2.95
06/09/09	1.33	2.86
06/10/09	1.38	2.93
06/11/09	1.35	2.87
06/12/09	1.3	2.81
06/15/09	1.26	2.75
06/16/09	1.23	2.7
06/17/09	1.19	2.69
06/18/09	1.28	2.86
06/19/09	1.25	2.82
06/22/09	1.17	2.75
06/23/09	1.14	2.71
06/24/09	1.19	2.74
06/25/09	1.12	2.58
06/26/09	1.1	2.53
06/29/09	1.11	2.53
06/30/09	1.11	2.54
07/01/09	1.05	2.51
07/02/09	0.98	2.43
07/06/09	0.96	2.4
07/07/09	0.98	2.36
07/08/09	0.91	2.23
07/09/09	0.94	2.33
07/10/09	0.91	2.22
07/13/09	0.92	2.27
07/14/09	0.97	2.37
07/15/09	1.03	2.52
07/16/09	1	2.46
07/17/09	1.02	2.52
07/20/09	0.99	2.46
07/21/09	0.96	2.36
07/22/09	0.98	2.43
07/23/09	1.08	2.6
07/24/09	1.05	2.57
07/27/09	1.08	2.63
07/28/09	1.12	2.63
07/29/09	1.17	2.69
07/30/09	1.19	2.66
07/31/09	1.13	2.53
08/03/09	1.18	2.66
08/04/09	1.2	2.68
08/05/09	1.23	2.73
08/06/09	1.22	2.73
08/07/09	1.32	2.84
08/10/09	1.24	2.75
08/11/09	1.21	2.69
08/12/09	1.18	2.7
08/13/09	1.12	2.58
08/14/09	1.07	2.51
08/17/09	1.04	2.43
08/18/09	1.06	2.48
08/19/09	1.01	2.43
08/20/09	1.03	2.43
08/21/09	1.13	2.58
08/24/09	1.05	2.5
08/25/09	1.05	2.48
08/26/09	1.06	2.46
08/27/09	1.04	2.48
08/28/09	1.01	2.46
08/31/09	0.97	2.39
09/01/09	0.92	2.33
09/02/09	0.89	2.26
09/03/09	0.91	2.29
09/04/09	0.94	2.36
09/08/09	0.93	2.38
09/09/09	0.93	2.38
09/10/09	0.9	2.29
09/11/09	0.9	2.29
09/14/09	0.94	2.37
09/15/09	0.96	2.41
09/16/09	1.01	2.46
09/17/09	0.98	2.41
09/18/09	1.03	2.49
09/21/09	1.02	2.47
09/22/09	1.02	2.45
09/23/09	0.96	2.4
09/24/09	0.93	2.37
09/25/09	0.98	2.36
09/28/09	0.98	2.33
09/29/09	1	2.34
09/30/09	0.95	2.31
10/01/09	0.87	2.2
10/02/09	0.88	2.22
10/05/09	0.88	2.21
10/06/09	0.91	2.25
10/07/09	0.87	2.16
10/08/09	0.9	2.22
10/09/09	0.98	2.36
10/13/09	0.91	2.28
10/14/09	0.96	2.36
10/15/09	0.97	2.41
10/16/09	0.97	2.37
10/19/09	0.99	2.36
10/20/09	0.95	2.3
10/21/09	1	2.38
10/22/09	0.97	2.39
10/23/09	1.04	2.46
10/26/09	1.06	2.53
10/27/09	0.99	2.41
10/28/09	0.95	2.37
10/29/09	0.98	2.44
10/30/09	0.9	2.31
11/02/09	0.92	2.33
11/03/09	0.92	2.36
11/04/09	0.91	2.39
11/05/09	0.9	2.35
11/06/09	0.86	2.3
11/09/09	0.87	2.31
11/10/09	0.85	2.31
11/12/09	0.82	2.28
11/13/09	0.82	2.28
11/16/09	0.78	2.19
11/17/09	0.78	2.19
11/18/09	0.77	2.21
